ACC=0.555761, f1_macro=0.544359, precision_macro=0.564655, recall_macro=0.568596, f1_micro=0.555761, precision_micro=0.555761, recall_micro=0.555761, NMI=0.377108, ADJ_RAND_SCORE=0.293099
ACC=0.562038, f1_macro=0.552697, precision_macro=0.577030, recall_macro=0.575040, f1_micro=0.562038, precision_micro=0.562038, recall_micro=0.562038, NMI=0.389925, ADJ_RAND_SCORE=0.302758
ACC=0.562038, f1_macro=0.552697, precision_macro=0.577030, recall_macro=0.575040, f1_micro=0.562038, precision_micro=0.562038, recall_micro=0.562038, NMI=0.389925, ADJ_RAND_SCORE=0.302758
ACC=0.572747, f1_macro=0.565111, precision_macro=0.583468, recall_macro=0.599685, f1_micro=0.572747, precision_micro=0.572747, recall_micro=0.572747, NMI=0.400779, ADJ_RAND_SCORE=0.306254
ACC=0.572747, f1_macro=0.565111, precision_macro=0.583468, recall_macro=0.599685, f1_micro=0.572747, precision_micro=0.572747, recall_micro=0.572747, NMI=0.400779, ADJ_RAND_SCORE=0.306254
ACC=0.596012, f1_macro=0.588063, precision_macro=0.604237, recall_macro=0.622021, f1_micro=0.596012, precision_micro=0.596012, recall_micro=0.596012, NMI=0.418665, ADJ_RAND_SCORE=0.330845
ACC=0.596012, f1_macro=0.588063, precision_macro=0.604237, recall_macro=0.622021, f1_micro=0.596012, precision_micro=0.596012, recall_micro=0.596012, NMI=0.418665, ADJ_RAND_SCORE=0.330845
ACC=0.623708, f1_macro=0.615861, precision_macro=0.622660, recall_macro=0.651737, f1_micro=0.623708, precision_micro=0.623708, recall_micro=0.623708, NMI=0.442310, ADJ_RAND_SCORE=0.364432
ACC=0.623708, f1_macro=0.615861, precision_macro=0.622660, recall_macro=0.651737, f1_micro=0.623708, precision_micro=0.623708, recall_micro=0.623708, NMI=0.442310, ADJ_RAND_SCORE=0.364432
ACC=0.636632, f1_macro=0.626471, precision_macro=0.631584, recall_macro=0.660029, f1_micro=0.636632, precision_micro=0.636632, recall_micro=0.636632, NMI=0.450420, ADJ_RAND_SCORE=0.380456
ACC=0.636632, f1_macro=0.626471, precision_macro=0.631584, recall_macro=0.660029, f1_micro=0.636632, precision_micro=0.636632, recall_micro=0.636632, NMI=0.450420, ADJ_RAND_SCORE=0.380456
ACC=0.651034, f1_macro=0.640230, precision_macro=0.647764, recall_macro=0.671549, f1_micro=0.651034, precision_micro=0.651034, recall_micro=0.651034, NMI=0.458474, ADJ_RAND_SCORE=0.395231
ACC=0.651034, f1_macro=0.640230, precision_macro=0.647764, recall_macro=0.671549, f1_micro=0.651034, precision_micro=0.651034, recall_micro=0.651034, NMI=0.458474, ADJ_RAND_SCORE=0.395231
ACC=0.670975, f1_macro=0.662451, precision_macro=0.661646, recall_macro=0.702198, f1_micro=0.670975, precision_micro=0.670975, recall_micro=0.670975, NMI=0.476946, ADJ_RAND_SCORE=0.413826
ACC=0.670975, f1_macro=0.662451, precision_macro=0.661646, recall_macro=0.702198, f1_micro=0.670975, precision_micro=0.670975, recall_micro=0.670975, NMI=0.476946, ADJ_RAND_SCORE=0.413826
ACC=0.683900, f1_macro=0.676762, precision_macro=0.680324, recall_macro=0.705127, f1_micro=0.683900, precision_micro=0.683900, recall_micro=0.683900, NMI=0.486130, ADJ_RAND_SCORE=0.415542
ACC=0.683900, f1_macro=0.676762, precision_macro=0.680324, recall_macro=0.705127, f1_micro=0.683900, precision_micro=0.683900, recall_micro=0.683900, NMI=0.486130, ADJ_RAND_SCORE=0.415542
ACC=0.694978, f1_macro=0.692337, precision_macro=0.698453, recall_macro=0.714868, f1_micro=0.694978, precision_micro=0.694978, recall_micro=0.694978, NMI=0.496795, ADJ_RAND_SCORE=0.423642
ACC=0.694978, f1_macro=0.692337, precision_macro=0.698453, recall_macro=0.714868, f1_micro=0.694978, precision_micro=0.694978, recall_micro=0.694978, NMI=0.496795, ADJ_RAND_SCORE=0.423642
ACC=0.698671, f1_macro=0.695294, precision_macro=0.700925, recall_macro=0.716588, f1_micro=0.698671, precision_micro=0.698671, recall_micro=0.698671, NMI=0.495019, ADJ_RAND_SCORE=0.428941
ACC=0.698671, f1_macro=0.695294, precision_macro=0.700925, recall_macro=0.716588, f1_micro=0.698671, precision_micro=0.698671, recall_micro=0.698671, NMI=0.495019, ADJ_RAND_SCORE=0.428941
ACC=0.665066, f1_macro=0.653253, precision_macro=0.660666, recall_macro=0.682400, f1_micro=0.665066, precision_micro=0.665066, recall_micro=0.665066, NMI=0.486332, ADJ_RAND_SCORE=0.427414
ACC=0.665066, f1_macro=0.653253, precision_macro=0.660666, recall_macro=0.682400, f1_micro=0.665066, precision_micro=0.665066, recall_micro=0.665066, NMI=0.486332, ADJ_RAND_SCORE=0.427414
ACC=0.275924, f1_macro=0.265740, precision_macro=0.276596, recall_macro=0.264842, f1_micro=0.275924, precision_micro=0.275924, recall_micro=0.275924, NMI=0.066473, ADJ_RAND_SCORE=0.041430
ACC=0.275924, f1_macro=0.265740, precision_macro=0.276596, recall_macro=0.264842, f1_micro=0.275924, precision_micro=0.275924, recall_micro=0.275924, NMI=0.066473, ADJ_RAND_SCORE=0.041430
ACC=0.289751, f1_macro=0.272349, precision_macro=0.278524, recall_macro=0.271966, f1_micro=0.289751, precision_micro=0.289751, recall_micro=0.289751, NMI=0.072711, ADJ_RAND_SCORE=0.053587
ACC=0.289751, f1_macro=0.272349, precision_macro=0.278524, recall_macro=0.271966, f1_micro=0.289751, precision_micro=0.289751, recall_micro=0.289751, NMI=0.072711, ADJ_RAND_SCORE=0.053587
ACC=0.292756, f1_macro=0.274244, precision_macro=0.279117, recall_macro=0.271157, f1_micro=0.292756, precision_micro=0.292756, recall_micro=0.292756, NMI=0.056769, ADJ_RAND_SCORE=0.041890
ACC=0.292756, f1_macro=0.274244, precision_macro=0.279117, recall_macro=0.271157, f1_micro=0.292756, precision_micro=0.292756, recall_micro=0.292756, NMI=0.056769, ADJ_RAND_SCORE=0.041890
ACC=0.302074, f1_macro=0.283471, precision_macro=0.286607, recall_macro=0.281999, f1_micro=0.302074, precision_micro=0.302074, recall_micro=0.302074, NMI=0.059960, ADJ_RAND_SCORE=0.046664
ACC=0.302074, f1_macro=0.283471, precision_macro=0.286607, recall_macro=0.281999, f1_micro=0.302074, precision_micro=0.302074, recall_micro=0.302074, NMI=0.059960, ADJ_RAND_SCORE=0.046664
ACC=0.307484, f1_macro=0.285566, precision_macro=0.292140, recall_macro=0.283403, f1_micro=0.307484, precision_micro=0.307484, recall_micro=0.307484, NMI=0.065473, ADJ_RAND_SCORE=0.046082
ACC=0.307484, f1_macro=0.285566, precision_macro=0.292140, recall_macro=0.283403, f1_micro=0.307484, precision_micro=0.307484, recall_micro=0.307484, NMI=0.065473, ADJ_RAND_SCORE=0.046082
ACC=0.307785, f1_macro=0.302393, precision_macro=0.328509, recall_macro=0.302966, f1_micro=0.307785, precision_micro=0.307785, recall_micro=0.307785, NMI=0.088143, ADJ_RAND_SCORE=0.060325
ACC=0.307785, f1_macro=0.302393, precision_macro=0.328509, recall_macro=0.302966, f1_micro=0.307785, precision_micro=0.307785, recall_micro=0.307785, NMI=0.088143, ADJ_RAND_SCORE=0.060325
ACC=0.326120, f1_macro=0.321704, precision_macro=0.353901, recall_macro=0.321417, f1_micro=0.326120, precision_micro=0.326120, recall_micro=0.326120, NMI=0.108935, ADJ_RAND_SCORE=0.074461
ACC=0.326120, f1_macro=0.321704, precision_macro=0.353901, recall_macro=0.321417, f1_micro=0.326120, precision_micro=0.326120, recall_micro=0.326120, NMI=0.108935, ADJ_RAND_SCORE=0.074461
ACC=0.329726, f1_macro=0.308724, precision_macro=0.328515, recall_macro=0.304491, f1_micro=0.329726, precision_micro=0.329726, recall_micro=0.329726, NMI=0.123033, ADJ_RAND_SCORE=0.081188
ACC=0.329726, f1_macro=0.308724, precision_macro=0.328515, recall_macro=0.304491, f1_micro=0.329726, precision_micro=0.329726, recall_micro=0.329726, NMI=0.123033, ADJ_RAND_SCORE=0.081188
ACC=0.396754, f1_macro=0.387937, precision_macro=0.405347, recall_macro=0.388441, f1_micro=0.396754, precision_micro=0.396754, recall_micro=0.396754, NMI=0.141486, ADJ_RAND_SCORE=0.115713
